"Package","LinkedPackage","Date"
"rsprng","R (>= 1.2.0)","2009-11-19"
"RSQLite","R (>= 2.6.0)","2009-11-19"
"RSQLite","methods","2009-11-19"
"RSQLite","DBI (>= 0.2-3)","2009-11-19"
"rstream","R (>= 2.0.0)","2009-11-19"
"rstream","methods","2009-11-19"
"Rsundials","R (>= 2.3.0)","2009-11-19"
"RSurvey","R (>= 2.8.0)","2009-11-19"
"RSurvey","tcltk","2009-11-19"
"RSurvey","rgl","2009-11-19"
"RSurvey","MBA","2009-11-19"
"RSurvey","gpclib","2009-11-19"
"RSurvey","sp","2009-11-19"
"RSurvey","mgcv","2009-11-19"
"RSurvey","tripack","2009-11-19"
"RSvgDevice","R (>= 2.6.0)","2009-11-19"
"RSVGTipsDevice","R (>= 2.6)","2009-11-19"
"Rsymphony","R (>= 2.6.0)","2009-11-19"
"rSymPy","rJava (>= 0.8-1)","2009-11-19"
"RthroughExcelWorkbooksInstaller","R (>= 2.5.1)","2009-11-19"
"RthroughExcelWorkbooksInstaller","rcom (>= 1.5-2)","2009-11-19"
"RthroughExcelWorkbooksInstaller","HH (>= 2.1-27)","2009-11-19"
"rtiff","pixmap","2009-11-19"
"RTisean","R (>= 2.5.0)","2009-11-19"
"RTisean","tcltk","2009-11-19"
"RTOMO","GEOmap","2009-11-19"
"RTOMO","RSEIS","2009-11-19"
"RUnit","R (>= 2.4.0)","2009-11-19"
"RUnit","utils (>= 2.4.0)","2009-11-19"
"RUnit","methods (>= 2.4.0)","2009-11-19"
"runjags","R (>= 2.6)","2009-11-19"
"runjags","coda","2009-11-19"
"runjags","lattice","2009-11-19"
"runjags","stats","2009-11-19"
"runjags","utils","2009-11-19"
"Runuran","R (>= 2.4.0)","2009-11-19"
"Runuran","methods","2009-11-19"
"rv","R(>= 2.4.1)","2009-11-19"
"rv","utils","2009-11-19"
"rv","grDevices","2009-11-19"
"rv","graphics","2009-11-19"
"Rvelslant","MASS","2009-11-19"
"Rwave","R (>= 2.6.0)","2009-11-19"
"RWeka","R (>= 2.6.0)","2009-11-19"
"RWinEdt","R (>= 2.7.0)","2009-11-19"
"RWinEdt","utils","2009-11-19"
"rwt","R (>= 1.9)","2009-11-19"
"rwt","matlab","2009-11-19"
"RxCEcolInf","MASS","2009-11-19"
"RxCEcolInf","MCMCpack","2009-11-19"
"RxCEcolInf","mvtnorm","2009-11-19"
"RXshrink","R (>= 1.8.0)","2009-11-19"
"RXshrink","lars","2009-11-19"
"Ryacas","R (>= 2.5.1)","2009-11-19"
"Ryacas","XML (>= 2.1-0)","2009-11-19"
"sac","R (>= 1.4)","2009-11-19"
"SAFD","R (>= 2.8.0)","2009-11-19"
"safeBinaryRegression","R (>= 2.9.1)","2009-11-19"
"safeBinaryRegression","lpSolveAPI (>= 5.5.0.14)","2009-11-19"
"sampfling","R (>= 1.5)","2009-11-19"
"sampleSelection","R (>= 2.4.0)","2009-11-19"
"sampleSelection","maxLik (>= 0.5-12)","2009-11-19"
"sampleSelection","systemfit (>= 1.0-0)","2009-11-19"
"sampling","MASS","2009-11-19"
"sampling","lpSolve","2009-11-19"
"samr","impute","2009-11-19"
"sandwich","R (>= 2.0.0)","2009-11-19"
"sandwich","stats","2009-11-19"
"sandwich","zoo","2009-11-19"
"sapa","R (>= 2.5.1)","2009-11-19"
"sapa","ifultools (>= 1.0-3)","2009-11-19"
"sapa","splus2R (>= 1.0-2)","2009-11-19"
"SASxport","R (>= 2.4.0)","2009-11-19"
"sca","stats","2009-11-19"
"scagnostics","rJava","2009-11-19"
"scaleboot","R (>= 2.0.0)","2009-11-19"
"scape","R (>= 2.1.1)","2009-11-19"
"scape","gdata","2009-11-19"
"scape","grid","2009-11-19"
"scape","Hmisc","2009-11-19"
"scape","lattice","2009-11-19"
"scapeMCMC","R (>= 2.1.1)","2009-11-19"
"scapeMCMC","coda","2009-11-19"
"scapeMCMC","gdata","2009-11-19"
"scapeMCMC","gplots","2009-11-19"
"scapeMCMC","grid","2009-11-19"
"scapeMCMC","gtools","2009-11-19"
"scapeMCMC","lattice","2009-11-19"
"scatterplot3d","R (>= 2.7.0)","2009-11-19"
"schoolmath","R (>= 2.1.0)","2009-11-19"
"sciplot","stats","2009-11-19"
"ScottKnott","R (>= 2.6.0)","2009-11-19"
"ScottKnott","stats","2009-11-19"
"ScottKnott","base","2009-11-19"
"scout","R (>= 1.9.0)","2009-11-19"
"scout","glasso","2009-11-19"
"scout","lars","2009-11-19"
"scuba","R (>= 2.7.0)","2009-11-19"
"sculpt3d","R (>= 2.2.0)","2009-11-19"
"sculpt3d","rgl (>= 0.66)","2009-11-19"
"sculpt3d","RGtk2","2009-11-19"
"sda","R (>= 2.7.0)","2009-11-19"
"sda","lattice","2009-11-19"
"sda","entropy (>= 1.1.3)","2009-11-19"
"sda","corpcor (>= 1.5.2)","2009-11-19"
"sda","fdrtool (>= 1.2.5)","2009-11-19"
"SDaA","survey","2009-11-19"
"SDaA","ggplot2 (>= 0.8.2)","2009-11-19"
"SDaA","roxygen","2009-11-19"
"sdcMicro","car","2009-11-19"
"sdcMicro","robustbase","2009-11-19"
"sdcMicro","tcltk","2009-11-19"
"sdcMicro","cluster","2009-11-19"
"sdcMicro","MASS","2009-11-19"
"sdcMicro","far","2009-11-19"
"sdcMicro","e1071","2009-11-19"
"sdcMicro","mclust","2009-11-19"
"sdcMicro","gWidgetsRGtk2","2009-11-19"
"sdcTable","lpSolve","2009-11-19"
"SDDA","MASS","2009-11-19"
"sde","MASS","2009-11-19"
"sde","stats4","2009-11-19"
"sde","fda","2009-11-19"
"sde","zoo","2009-11-19"
"SDisc","R (>= 2.5.1)","2009-11-19"
"SDisc","mclust","2009-11-19"
"SDisc","stats","2009-11-19"
"SDisc","utils","2009-11-19"
"SDisc","RColorBrewer","2009-11-19"
"SDisc","abind","2009-11-19"
"SDisc","xtable","2009-11-19"
"SDisc","digest","2009-11-19"
"SDisc","e1071","2009-11-19"
"SDisc","snow","2009-11-19"
"sdtalt","lme4","2009-11-19"
"sdtalt","boot","2009-11-19"
"season","lattice","2009-11-19"
"season","MASS","2009-11-19"
"season","mgcv","2009-11-19"
"season","survival","2009-11-19"
"season","coda","2009-11-19"
"seewave","R(>= 2.2.0)","2009-11-19"
"segclust","R (>= 2.4)","2009-11-19"
"SEL","splines","2009-11-19"
"SEL","quadprog","2009-11-19"
"SEL","lattice","2009-11-19"
"selectiongain","R (>= 1.8.0)","2009-11-19"
"selectiongain","mvtnorm","2009-11-19"
"sem","R (>= 1.6.0)","2009-11-19"
"sem","stats","2009-11-19"
"SemiPar","cluster","2009-11-19"
"SemiPar","nlme","2009-11-19"
"SemiPar","MASS","2009-11-19"
"SEMModComp","mvtnorm","2009-11-19"
"sendmailR","R (>= 2.9.0)","2009-11-19"
"sendplot","R (>= 2.7.0)","2009-11-19"
"sendplot","rtiff","2009-11-19"
"sensitivity","R (>= 2.7.0)","2009-11-19"
"sensitivity","boot","2009-11-19"
"SensoMineR","FactoMineR","2009-11-19"
"SenSrivastava","R (>= 2.5.0)","2009-11-19"
"SenSrivastava","stats","2009-11-19"
"seqinr","R (>= 2.5.0)","2009-11-19"
"SeqKnn","R (>= 2.0.0)","2009-11-19"
"seriation","stats","2009-11-19"
"seriation","cluster","2009-11-19"
"seriation","TSP","2009-11-19"
"seriation","gclus","2009-11-19"
"seriation","grid","2009-11-19"
"seriation","colorspace","2009-11-19"
"setRNG","R (>= 2.5.0)","2009-11-19"
"sets","R (>= 2.7.0)","2009-11-19"
"sfsmisc","R (>= 2.5.0)","2009-11-19"
"sfsmisc","stats","2009-11-19"
"sfsmisc","methods","2009-11-19"
"sfsmisc","utils","2009-11-19"
"SGCS","spatstat","2009-11-19"
"sgeostat","stats","2009-11-19"
"sgeostat","grDevices","2009-11-19"
"sgeostat","graphics","2009-11-19"
"SGP","R (>= 2.7.0)","2009-11-19"
"SGP","splines","2009-11-19"
"SGP","quantreg","2009-11-19"
"SGP","grid","2009-11-19"
"SGP","gtools","2009-11-19"
"shape","R (>= 2.01)","2009-11-19"
"shape","stats","2009-11-19"
"shapefiles","R (>= 1.6.0)","2009-11-19"
"shapefiles","foreign","2009-11-19"
"shapes","scatterplot3d","2009-11-19"
"shapes","rgl","2009-11-19"
"SHARE","haplo.stats","2009-11-19"
"SHARE","MASS","2009-11-19"
"SHARE","methods","2009-11-19"
"siar","hdrcde","2009-11-19"
"siar","coda","2009-11-19"
"siar","MASS","2009-11-19"
"sigma2tools","stats","2009-11-19"
"sigma2tools","utils","2009-11-19"
"sigma2tools","tools","2009-11-19"
"simba","R (>= 2.5.0)","2009-11-19"
"simba","stats","2009-11-19"
"simba","vegan","2009-11-19"
"simba","gplots","2009-11-19"
"simba","geoR","2009-11-19"
"simba","plotrix","2009-11-19"
"simco","R(>= 1.8.0)","2009-11-19"
"simco","gtools","2009-11-19"
"SimComp","R (>= 2.10.0)","2009-11-19"
"simctest","R (>= 2.2.0)","2009-11-19"
"simctest","methods","2009-11-19"
"simctest","stats","2009-11-19"
"simecol","R (>= 2.8.1)","2009-11-19"
"simecol","deSolve","2009-11-19"
"simecol","methods","2009-11-19"
"simex","stats","2009-11-19"
"simFrame","R (>= 2.8.0)","2009-11-19"
"simFrame","lattice","2009-11-19"
"simFrame","snow","2009-11-19"
"similarityRichards","R (>= 2.0.0)","2009-11-19"
"similarityRichards","richards (>= 0.5)","2009-11-19"
"similarityRichards","methods","2009-11-19"
"simone","R (>= 2.4.0)","2009-11-19"
"simpleboot","R (>= 2.7.0)","2009-11-19"
"simpleboot","boot","2009-11-19"
"SimpleTable","R (>= 2.5.1)","2009-11-19"
"SimpleTable","hdrcde","2009-11-19"
"SimpleTable","locfit","2009-11-19"
"SimpleTable","MCMCpack","2009-11-19"
"SimpleTable","tcltk","2009-11-19"
"SIN","R (>= 1.8.0)","2009-11-19"
"SIS","survival","2009-11-19"
"SIS","R (>= 2.0)","2009-11-19"
"sisus","R (>= 2.7.0)","2009-11-19"
"sisus","annotate","2009-11-19"
"sisus","ash","2009-11-19"
"sisus","Biobase","2009-11-19"
"sisus","coda","2009-11-19"
"sisus","ellipse","2009-11-19"
"sisus","gclus","2009-11-19"
"sisus","gdata","2009-11-19"
"sisus","geneplotter","2009-11-19"
"sisus","gplots","2009-11-19"
"sisus","gtools","2009-11-19"
"sisus","hdrcde","2009-11-19"
"sisus","moments","2009-11-19"
"sisus","mvtnorm","2009-11-19"
"sisus","polyapost","2009-11-19"
"sisus","rcdd","2009-11-19"
"sisus","RColorBrewer","2009-11-19"
"sisus","stats","2009-11-19"
"sisus","sm","2009-11-19"
"SiZer","R (>= 2.4.0)","2009-11-19"
"SiZer","splines","2009-11-19"
"SiZer","boot","2009-11-19"
"SkewHyperbolic","R (>= 2.3.0)","2009-11-19"
"SkewHyperbolic","HyperbolicDist(>= 0.6-2)","2009-11-19"
"slam","R (>= 2.8.0)","2009-11-19"
"Sleuth2","R (>= 2.6.0)","2009-11-19"
"sm","R (>= 2.7.0)","2009-11-19"
"smacof","R (>= 2.8.0)","2009-11-19"
"smacof","polynom","2009-11-19"
"smacof","rgl","2009-11-19"
"smacof","scatterplot3d","2009-11-19"
"SMC","R (>= 1.9.0)","2009-11-19"
"SMIR","R (>= 2.6.0)","2009-11-19"
"smoothSurv","R (>= 2.9.0)","2009-11-19"
"smoothSurv","survival","2009-11-19"
"smoothtail","logcondens","2009-11-19"
"SMPracticals","R (>= 1.8.0)","2009-11-19"
"SMPracticals","ellipse","2009-11-19"
"SMVar","R (>= 2.6.0)","2009-11-19"
"sn","R (>= 2.2.0)","2009-11-19"
"sn","mnormt (>= 1.3-1)","2009-11-19"
"sna","R (>= 2.0.0)","2009-11-19"
"sna","utils","2009-11-19"
"snow","R (>= 2.3)","2009-11-19"
"snow","utils","2009-11-19"
"snowfall","snow","2009-11-19"
"snowFT","R (>= 2.3)","2009-11-19"
"snowFT","snow (>= 0.3-3)","2009-11-19"
"snowFT","rpvm (>= 1.0.2)","2009-11-19"
"snp.plotter","R (>= 2.0.0)","2009-11-19"
"snp.plotter","GeneticsBase","2009-11-19"
"snp.plotter","grid","2009-11-19"
"SNPassoc","R (>= 2.4.0)","2009-11-19"
"SNPassoc","haplo.stats","2009-11-19"
"SNPassoc","survival","2009-11-19"
"SNPassoc","mvtnorm","2009-11-19"
"SNPassoc","gdata","2009-11-19"
"SNPMaP","methods","2009-11-19"
"SNPMaP","SNPMaP.cdm","2009-11-19"
"SNPMaP","affxparser","2009-11-19"
"SNPMaP","R.huge","2009-11-19"
"SNPMaP","R.utils","2009-11-19"
"SNPMaP","R (>= 2.4.0)","2009-11-19"
"SNPMaP.cdm","R (>= 2.4.0)","2009-11-19"
"SNPmaxsel","R (>= 2.2.1)","2009-11-19"
"SNPmaxsel","mvtnorm","2009-11-19"
"SNPmaxsel","combinat","2009-11-19"
"snpXpert","tcltk","2009-11-19"
"snpXpert","gap","2009-11-19"
"snpXpert","tcltk2","2009-11-19"
"snpXpert","tkrplot","2009-11-19"
"snpXpert","ORMDR","2009-11-19"
"SoDA","R(>= 2.5)","2009-11-19"
"SoDA","methods","2009-11-19"
"SoDA","graphics","2009-11-19"
"som","R (>= 1.9.0)","2009-11-19"
"SoPhy","R (>= 2.2.0)","2009-11-19"
"SoPhy","RandomFields (>= 1.3.27)","2009-11-19"
"sos","brew","2009-11-19"
"sound","R (>= 1.4.1)","2009-11-19"
"sp","R (>= 2.4.0)","2009-11-19"
"sp","methods","2009-11-19"
"spam","R (>= 2.4)","2009-11-19"
"spam","methods","2009-11-19"
"sparseLDA","lars","2009-11-19"
"sparseLDA","elasticnet","2009-11-19"
"sparseLDA","MASS","2009-11-19"
"sparseLDA","mda","2009-11-19"
"SparseM","R (>= 1.9)","2009-11-19"
"SparseM","methods","2009-11-19"
"SparseM","stats","2009-11-19"
"SparseM","utils","2009-11-19"
"spatclus","spatstat","2009-11-19"
"spatclus","mgcv","2009-11-19"
"spatial","R (>= 2.5.0)","2009-11-19"
"spatial","graphics","2009-11-19"
"spatial","stats","2009-11-19"
"spatial","utils","2009-11-19"
"SpatialExtremes","R (>= 1.8.0)","2009-11-19"
"SpatialExtremes","RandomFields","2009-11-19"
"spatialkernel","R (>= 1.9.0)","2009-11-19"
"SpatialNP","ICSNP","2009-11-19"
"spatialsegregation","spatstat","2009-11-19"
"spatstat","R (>= 2.10.0)","2009-11-19"
"spatstat","stats","2009-11-19"
"spatstat","graphics","2009-11-19"
"spatstat","utils","2009-11-19"
"spatstat","mgcv","2009-11-19"
"spatstat","deldir (>= 0.0-7)","2009-11-19"
"spBayes","R (>= 1.8.0)","2009-11-19"
"spBayes","coda","2009-11-19"
"spBayes","magic","2009-11-19"
"spBayes","lattice","2009-11-19"
"spBayes","abind","2009-11-19"
"spc","R (>= 1.4.0)","2009-11-19"
"spcosa","R (>= 2.10.0)","2009-11-19"
"spcosa","rJava (>= 0.8-1)","2009-11-19"
"spcosa","methods","2009-11-19"
"spcosa","ggplot2 (>= 0.8.3)","2009-11-19"
"spcosa","rgdal","2009-11-19"
"spcosa","utils","2009-11-19"
"spdep","R (>= 2.4.0)","2009-11-19"
"spdep","methods","2009-11-19"
"spdep","deldir","2009-11-19"
"spdep","sp (>= 0.9)","2009-11-19"
"spdep","maptools (>=,"2009-11-19"
0.5-4)","2009-11-19"
"spdep","boot","2009-11-19"
"spdep","spam(>= 0.13-1)","2009-11-19"
"spdep","Matrix (>= 0.999375-9)","2009-11-19"
"spdep","MASS","2009-11-19"
"spdep","coda","2009-11-19"
"spdep","nlme","2009-11-19"
"SpectralGEM","survival","2009-11-19"
"SpectralGEM","optmatch","2009-11-19"
"SpectralGEM","R (>= 2.0)","2009-11-19"
"speedglm","Matrix","2009-11-19"
"speff2trial","R (>= 2.7.2)","2009-11-19"
"speff2trial","leaps","2009-11-19"
"speff2trial","survival","2009-11-19"
"spgrass6","R (>= 2.4)","2009-11-19"
"spgrass6","sp (>= 0.9)","2009-11-19"
"spgrass6","rgdal (>= 0.5.26)","2009-11-19"
"spgrass6","XML","2009-11-19"
"spgwr","R (>= 2.6)","2009-11-19"
"spgwr","sp (>= 0.8-3)","2009-11-19"
"spgwr","maptools (>= 0.5-2)","2009-11-19"
"SpherWave","R (>= 2.0)","2009-11-19"
"SpherWave","fields (>= 2.3)","2009-11-19"
"splancs","R (>= 2.2.0)","2009-11-19"
"splancs","sp (>= 0.8-14)","2009-11-19"
"spls","pls","2009-11-19"
"spls","MASS","2009-11-19"
"spls","nnet","2009-11-19"
"splus2R","R (>= 2.5.1)","2009-11-19"
"splus2R","methods","2009-11-19"
"spsurvey","sp","2009-11-19"
"spuRs","MASS","2009-11-19"
"sqldf","R (>= 2.5.1)","2009-11-19"
"sqldf","DBI","2009-11-19"
"sqldf","RSQLite (>= 0.5-5)","2009-11-19"
"sqldf","gsubfn","2009-11-19"
"sqldf","proto","2009-11-19"
"SQLiteDF","R (>= 2.4.0)","2009-11-19"
"SQLiteDF","DBI (>= 0.1-10)","2009-11-19"
"SQLiteDF","utils","2009-11-19"
"SQLiteMap","R (>= 2.7.0)","2009-11-19"
"SQLiteMap","RSQLite","2009-11-19"
"SQLiteMap","sp","2009-11-19"
"SQLiteMap","maptools","2009-11-19"
"SRPM","R (>= 2.4.1)","2009-11-19"
"SRPM","methods","2009-11-19"
"SRPM","stashR","2009-11-19"
"ssanv","R (>= 2.1.1)","2009-11-19"
"ssanv","stats","2009-11-19"
"sspir","R (>= 2.1.0)","2009-11-19"
"sspir","MASS","2009-11-19"
"sspir","mvtnorm","2009-11-19"
"sspline","R (>= 0.99)","2009-11-19"
"st","R (>= 2.7.0)","2009-11-19"
"st","sda (>= 1.1.0)","2009-11-19"
"st","fdrtool (>= 1.2.5)","2009-11-19"
"stab","R (>= 2.7.0)","2009-11-19"
"stab","stats4","2009-11-19"
"stab","MASS","2009-11-19"
"stab","reshape","2009-11-19"
"STAR","survival","2009-11-19"
"STAR","mgcv","2009-11-19"
"STAR","R2HTML","2009-11-19"
"STAR","gss","2009-11-19"
"STAR","codetools","2009-11-19"
"staRt","stats","2009-11-19"
"staRt","utils","2009-11-19"
"staRt","tools","2009-11-19"
"startupmsg","R(>= 1.8.0)","2009-11-19"
"stashR","R (>= 2.8.0)","2009-11-19"
"stashR","methods","2009-11-19"
"stashR","filehash","2009-11-19"
"StatDA","akima","2009-11-19"
"StatDA","car","2009-11-19"
"StatDA","cluster","2009-11-19"
"StatDA","e1071","2009-11-19"
"StatDA","class","2009-11-19"
"StatDA","geoR","2009-11-19"
"StatDA","sp","2009-11-19"
"StatDA","leaps","2009-11-19"
"StatDA","MASS","2009-11-19"
"StatDA","mclust","2009-11-19"
"StatDA","pixmap","2009-11-19"
"StatDA","robustbase","2009-11-19"
"StatDA","rgl","2009-11-19"
"StatDA","mgcv","2009-11-19"
"StatDA","methods","2009-11-19"
"StatDataML","R (>= 2.0.0)","2009-11-19"
"StatDataML","XML","2009-11-19"
"StatDataML","utils","2009-11-19"
"StatFingerprints",","2009-11-19"
rgl","2009-11-19"
"StatFingerprints","car","2009-11-19"
"StatFingerprints","MASS","2009-11-19"
"StatFingerprints","ffmanova","2009-11-19"
"StatFingerprints","akima","2009-11-19"
"StatFingerprints","labdsv","2009-11-19"
"StatFingerprints","RColorBrewer","2009-11-19"
"StatFingerprints","vegan","2009-11-19"
"StatFingerprints","tcltk2","2009-11-19"
"StatFingerprints","tcltk","2009-11-19"
"StatFingerprints","maptools","2009-11-19"
"StatFingerprints","sciplot","2009-11-19"
"StatMatch","R (>= 2.7.0)","2009-11-19"
"StatMatch","proxy","2009-11-19"
"StatMatch","lpSolve","2009-11-19"
"statmod","R (>= 1.6.1)","2009-11-19"
"Stem","R (>= 2.7.0)","2009-11-19"
"Stem","mvtnorm","2009-11-19"
"Stem","MASS","2009-11-19"
"stepPlr","R (>= 2.0)","2009-11-19"
"stepwise","R (>= 2.5.0)","2009-11-19"
"stochasticGEM","R (>= 2.4.0)","2009-11-19"
"stochasticGEM","coda","2009-11-19"
"stochmod","R (>= 2.4.0)","2009-11-19"
"stochmod","mvtnorm","2009-11-19"
"stream.net","R (>= 2.4)","2009-11-19"
"StreamMetabolism","zoo","2009-11-19"
"StreamMetabolism","chron","2009-11-19"
"StreamMetabolism","maptools","2009-11-19"
"stringkernels","methods","2009-11-19"
"stringkernels","kernlab","2009-11-19"
"stringkernels","openNLP","2009-11-19"
"stringr","plyr","2009-11-19"
"strucchange","R (>= 2.1.0)","2009-11-19"
"strucchange","graphics","2009-11-19"
"strucchange","stats","2009-11-19"
"strucchange","zoo","2009-11-19"
"strucchange","sandwich","2009-11-19"
"sublogo","R (>= 2.3.0)","2009-11-19"
"sublogo","grImport","2009-11-19"
"sublogo","gridBase","2009-11-19"
"sublogo","Biostrings","2009-11-19"
"SubpathwayMiner","R (>= 2.8.0)","2009-11-19"
"SubpathwayMiner","RBGL(>= 1.18.0)","2009-11-19"
"SubpathwayMiner","fdrtool(>= 1.2.4)","2009-11-19"
"subplex","R (>= 2.5.1)","2009-11-19"
"sugaR","R (>= 2.9.0)","2009-11-19"
"sugaR","stats","2009-11-19"
"sugaR","grDevices","2009-11-19"
"sugaR","graphics","2009-11-19"
"superpc","survival","2009-11-19"
"surv2sample","survival","2009-11-19"
"survBayes","survival","2009-11-19"
"survBayes","coda","2009-11-19"
"survcomp","survival","2009-11-19"
"survcomp","ipred","2009-11-19"
"survcomp","prodlim","2009-11-19"
"survcomp","survivalROC","2009-11-19"
"survcomp","SuppDists","2009-11-19"
"survcomp","bootstrap","2009-11-19"
"survcomp","R,"2009-11-19"
(>= 2.3.0)","2009-11-19"
"surveillance","methods","2009-11-19"
"surveillance","utils","2009-11-19"
"surveillance","xtable","2009-11-19"
"surveillance","spc","2009-11-19"
"surveillance","sp","2009-11-19"
"surveillance","maptools","2009-11-19"
"surveillance","vcd","2009-11-19"
"surveillance","msm","2009-11-19"
"surveillance","Matrix","2009-11-19"
"survey","R (>= 2.2.0)","2009-11-19"
"surveyNG","R (>= 2.2.0)","2009-11-19"
"surveyNG","RSQLite","2009-11-19"
"surveyNG","Matrix","2009-11-19"
"surveyNG","survival","2009-11-19"
"surveyNG","KernSmooth","2009-11-19"
"surveyNG","survey","2009-11-19"
"survival","stats","2009-11-19"
"survival","utils","2009-11-19"
"survival","graphics","2009-11-19"
"survival","splines","2009-11-19"
"survival","R (>= 2.0.0)","2009-11-19"
"survivalROC","R (>= 1.6.1)","2009-11-19"
"survrec","R (>= 1.8.0)","2009-11-19"
"survrec","boot","2009-11-19"
"svcm","R (>= 2.4.0)","2009-11-19"
"svcm","Matrix","2009-11-19"
"svcm","splines","2009-11-19"
"svcR","R (>= 2.3)","2009-11-19"
"svcR","spdep","2009-11-19"
"svcR","quadprog","2009-11-19"
"svcR","ade4","2009-11-19"
"svcR","methods","2009-11-19"
"svDialogs","R (>= 2.6.0)","2009-11-19"
"svGUI","R (>= 2.6.0)","2009-11-19"
"svIDE","R (>= 2.6.0)","2009-11-19"
"svMisc","R (>= 2.6.0)","2009-11-19"
"svMisc","tools","2009-11-19"
"svSocket","R (>= 2.6.0)","2009-11-19"
"svSweave","R (>= 2.6.0)","2009-11-19"
"svTools","R (>= 2.6.0)","2009-11-19"
"svUnit","R (>= 1.9.0)","2009-11-19"
"svWidgets","R (>= 2.7.0)","2009-11-19"
"svWidgets","tcltk","2009-11-19"
"svWidgets","svMisc","2009-11-19"
"SweaveListingUtils","R(>= 2.10.0)","2009-11-19"
"SweaveListingUtils","startupmsg","2009-11-19"
"SwissAir","R(>= 2.5)","2009-11-19"
"SWordInstaller","R (>= 2.8.0)","2009-11-19"
"SWordInstaller","rscproxy","2009-11-19"
"SWordInstaller","rcom","2009-11-19"
"SyNet","deldir","2009-11-19"
"Synth","kernlab","2009-11-19"
"systemfit","R (>= 1.8.0)","2009-11-19"
"systemfit","Matrix","2009-11-19"
"systemfit","car","2009-11-19"
"systemfit","lmtest","2009-11-19"
"taskPR","R (>= 2.4.0)","2009-11-19"
"tawny","R (>= 2.8.0)","2009-11-19"
"tawny","futile","2009-11-19"
"tawny","zoo","2009-11-19"
"tawny","xts","2009-11-19"
"tawny","quantmod","2009-11-19"
"tcltk2","R (>= 2.4.0)","2009-11-19"
"tcltk2","tcltk","2009-11-19"
"tdist","R (>= 1.8.0)","2009-11-19"
"tdm","R (>= 2.9.2)","2009-11-19"
"tdm","BRugs","2009-11-19"
"tdthap","R (>= 1.5.0)","2009-11-19"
"TeachingSampling","R (>= 2.6.0)","2009-11-19"
"tensorA","R (>= 2.2.0)","2009-11-19"
"termstrc","R (>= 2.9.0)","2009-11-19"
"testthat","R (>= 2.8)","2009-11-19"
"testthat","mutatr","2009-11-19"
"testthat","digest","2009-11-19"
"tframe","R (>= 2.5.0)","2009-11-19"
"tframePlus","R (>= 2.5.0)","2009-11-19"
"tframePlus","tframe","2009-11-19"
"tgp","R (>= 2.4)","2009-11-19"
"TGUICore","tcltk","2009-11-19"
"TGUICore","tkrplot","2009-11-19"
"TGUICore","utils","2009-11-19"
"TGUITeaching","TGUICore","2009-11-19"
"TGUITeaching","tcltk","2009-11-19"
"TGUITeaching","tkrplot","2009-11-19"
"tiger","R (>= 1.8.0)","2009-11-19"
"tiger","e1071","2009-11-19"
"tiger","hexbin","2009-11-19"
"tiger","qualV","2009-11-19"
"tiger","klaR","2009-11-19"
"tiger","som","2009-11-19"
"tikzDevice","filehash","2009-11-19"
"tileHMM","R (>= 2.4.0)","2009-11-19"
"tileHMM","methods","2009-11-19"
"timeDate","R (>= 2.6.0)","2009-11-19"
"timeDate","graphics","2009-11-19"
"timeDate","utils","2009-11-19"
"timeDate","stats","2009-11-19"
"timeDate","methods","2009-11-19"
"timereg","survival","2009-11-19"
"timereg","lars","2009-11-19"
"timereg","R (>= 2.4.0)","2009-11-19"
"timeSeries","R (>= 2.6.0)","2009-11-19"
"timeSeries","graphics","2009-11-19"
"timeSeries","grDevices","2009-11-19"
"timeSeries","methods","2009-11-19"
"timeSeries","stats","2009-11-19"
"timeSeries","utils","2009-11-19"
"timeSeries","timeDate (>= 2100.86)","2009-11-19"
"TIMP","R (>= 2.7.0)","2009-11-19"
"TIMP","methods","2009-11-19"
"TIMP","tcltk","2009-11-19"
"TIMP","vcd","2009-11-19"
"TIMP","fields (>= 4.1)","2009-11-19"
"TIMP","gplots","2009-11-19"
"TIMP","splines","2009-11-19"
"TIMP","gclus","2009-11-19"
"TIMP","nnls (>= 1.1)","2009-11-19"
"TIMP","odesolve","2009-11-19"
"TIMP","minpack.lm (>= 1.1-1)","2009-11-19"
"timsac","R (>= 2.4.0)","2009-11-19"
"TinnR","R (>= 2.6.0)","2009-11-19"
"TinnR","utils","2009-11-19"
"TinnR","tcltk","2009-11-19"
"TinnR","Hmisc","2009-11-19"
"TinnR","R2HTML","2009-11-19"
"tis","R (>= 2.3)","2009-11-19"
"titan","R (>= 2.7.0)","2009-11-19"
"titan","MASS","2009-11-19"
"titan","boot","2009-11-19"
"titan","tcltk","2009-11-19"
"titan","splines","2009-11-19"
"titan","lattice","2009-11-19"
"titecrm","R (>= 1.3.0)","2009-11-19"
"tkrgl","R (>= 2.0.0)","2009-11-19"
"tkrgl","tcltk","2009-11-19"
"tkrgl","rgl (>= 0.66)","2009-11-19"
"tkrplot","R (>= 2.2)","2009-11-19"
"tkrplot","grDevices","2009-11-19"
"tkrplot","tcltk","2009-11-19"
"tlemix","flexmix","2009-11-19"
"tlnise","R (>= 2.9.0)","2009-11-19"
"tm","R (>= 2.7.0)","2009-11-19"
"tmvtnorm","R (>= 1.9.0)","2009-11-19"
"tmvtnorm","mvtnorm","2009-11-19"
"tmvtnorm","utils","2009-11-19"
"tnet","R (>= 2.7.0)","2009-11-19"
